"COUNTRY","Country","SEX","Gender","AGE","Age","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","M","Male","_U","Unknown","2005","2005",0,,
"USA","United States","M","Male","_U","Unknown","2010","2010",0,,
"USA","United States","M","Male","_U","Unknown","2011","2011",0,,
"USA","United States","M","Male","_U","Unknown","2012","2012",0,,
"USA","United States","M","Male","_U","Unknown","2013","2013",0,,
"USA","United States","M","Male","_U","Unknown","2014","2014",0,,
"USA","United States","M","Male","_U","Unknown","2015","2015",0,,
"USA","United States","M","Male","_U","Unknown","2016","2016",0,,
"USA","United States","M","Male","_U","Unknown","2017","2017",0,,
"USA","United States","M","Male","_U","Unknown","2018","2018",0,,
"USA","United States","M","Male","_U","Unknown","2019","2019",0,,
"USA","United States","M","Male","_U","Unknown","2020","2020",0,,
"USA","United States","M","Male","_U","Unknown","2021","2021",0,,
"NOR","Norway","_T","Total","Y47","47 years","2000","2000",60918,,
"NOR","Norway","_T","Total","Y47","47 years","2005","2005",63055,,
"NOR","Norway","_T","Total","Y47","47 years","2010","2010",66310,,
"NOR","Norway","_T","Total","Y47","47 years","2011","2011",68023,,
"NOR","Norway","_T","Total","Y47","47 years","2012","2012",71060,,
"NOR","Norway","_T","Total","Y47","47 years","2013","2013",72386,,
"NOR","Norway","_T","Total","Y47","47 years","2014","2014",73588,,
"NOR","Norway","_T","Total","Y47","47 years","2015","2015",74102,,
"NOR","Norway","_T","Total","Y47","47 years","2016","2016",76125,,
"NOR","Norway","_T","Total","Y47","47 years","2017","2017",76880,,
"NOR","Norway","_T","Total","Y47","47 years","2018","2018",75374,,
"NOR","Norway","_T","Total","Y47","47 years","2019","2019",76226,,
"NOR","Norway","_T","Total","Y47","47 years","2020","2020",76421,,
"NOR","Norway","_T","Total","Y47","47 years","2021","2021",74060,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2000","2000",83065,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2005","2005",79846,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2010","2010",76231,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2011","2011",77000,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2012","2012",74262,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2013","2013",71798,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2014","2014",69169,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2015","2015",68362,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2016","2016",71668,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2017","2017",72792,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2018","2018",74951,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2019","2019",79314,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2020","2020",84086,,
"SVK","Slovak Republic","_T","Total","Y46","46 years","2021","2021",88506,,
"LTU","Lithuania","_T","Total","Y30","30 years","2000","2000",51249,,
"LTU","Lithuania","_T","Total","Y30","30 years","2005","2005",44392,,
"LTU","Lithuania","_T","Total","Y30","30 years","2010","2010",39465,,
"LTU","Lithuania","_T","Total","Y30","30 years","2011","2011",36401,,
"LTU","Lithuania","_T","Total","Y30","30 years","2012","2012",35454,,
"LTU","Lithuania","_T","Total","Y30","30 years","2013","2013",35007,,
"LTU","Lithuania","_T","Total","Y30","30 years","2014","2014",37356,,
"LTU","Lithuania","_T","Total","Y30","30 years","2015","2015",37279,,
"LTU","Lithuania","_T","Total","Y30","30 years","2016","2016",37537,,
"LTU","Lithuania","_T","Total","Y30","30 years","2017","2017",38025,,
"LTU","Lithuania","_T","Total","Y30","30 years","2018","2018",37966,,
"LTU","Lithuania","_T","Total","Y30","30 years","2019","2019",36300,,
"LTU","Lithuania","_T","Total","Y30","30 years","2020","2020",36871,,
"LTU","Lithuania","_T","Total","Y30","30 years","2021","2021",39440,,
"HUN","Hungary","_T","Total","Y11","11 years","2000","2000",123000,,
"HUN","Hungary","_T","Total","Y11","11 years","2005","2005",115164,,
"HUN","Hungary","_T","Total","Y11","11 years","2010","2010",96441,,
"HUN","Hungary","_T","Total","Y11","11 years","2011","2011",94279,,
"HUN","Hungary","_T","Total","Y11","11 years","2012","2012",97388,,
"HUN","Hungary","_T","Total","Y11","11 years","2013","2013",96756,,
"HUN","Hungary","_T","Total","Y11","11 years","2014","2014",96475,,
"HUN","Hungary","_T","Total","Y11","11 years","2015","2015",94252,,
"HUN","Hungary","_T","Total","Y11","11 years","2016","2016",94893,,
"HUN","Hungary","_T","Total","Y11","11 years","2017","2017",98443,,
"HUN","Hungary","_T","Total","Y11","11 years","2018","2018",101837,,
"HUN","Hungary","_T","Total","Y11","11 years","2019","2019",98223,,
"HUN","Hungary","_T","Total","Y11","11 years","2020","2020",100337,,
"HUN","Hungary","_T","Total","Y11","11 years","2021","2021",97572,,
"POL","Poland","_T","Total","Y22","22 years","2000","2000",611755,,
"POL","Poland","_T","Total","Y22","22 years","2005","2005",663251,,
"POL","Poland","_T","Total","Y22","22 years","2010","2010",568388,,
"POL","Poland","_T","Total","Y22","22 years","2011","2011",559438,,
"POL","Poland","_T","Total","Y22","22 years","2012","2012",544401,,
"POL","Poland","_T","Total","Y22","22 years","2013","2013",540841,,
"POL","Poland","_T","Total","Y22","22 years","2014","2014",528704,,
"POL","Poland","_T","Total","Y22","22 years","2015","2015",498739,,
"POL","Poland","_T","Total","Y22","22 years","2016","2016",479561,,
"POL","Poland","_T","Total","Y22","22 years","2017","2017",459894,,
"POL","Poland","_T","Total","Y22","22 years","2018","2018",432048,,
"POL","Poland","_T","Total","Y22","22 years","2019","2019",420019,,
"POL","Poland","_T","Total","Y22","22 years","2020","2020",403457,,
"POL","Poland","_T","Total","Y22","22 years","2021","2021",386730,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2000","2000",13351252,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2005","2005",15367451,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2010","2010",16901742,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2011","2011",16576422,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2012","2012",16603432,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2013","2013",16715155,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2014","2014",16852810,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2015","2015",17088711,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2016","2016",17300178,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2017","2017",17509705,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2018","2018",17709711,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2019","2019",17883532,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2020","2020",18090682,,
"DEU","Germany","_T","Total","Y_GE65","65 years or over","2021","2021",18271636,,
"CAN","Canada","_T","Total","Y43","43 years","2005","2005",547376,,
"CAN","Canada","_T","Total","Y43","43 years","2010","2010",559225.1,,
"CAN","Canada","_T","Total","Y43","43 years","2011","2011",576336.8,,
"CAN","Canada","_T","Total","Y43","43 years","2012","2012",476860.5,,
"CAN","Canada","_T","Total","Y43","43 years","2013","2013",482030,,
"CAN","Canada","_T","Total","Y43","43 years","2014","2014",486977,,
"CAN","Canada","_T","Total","Y43","43 years","2015","2015",477718,,
"CAN","Canada","_T","Total","Y43","43 years","2016","2016",463971,,
"CAN","Canada","_T","Total","Y43","43 years","2017","2017",463057,,
"CAN","Canada","_T","Total","Y43","43 years","2018","2018",469824,,
"CAN","Canada","_T","Total","Y43","43 years","2019","2019",477730,,
"CAN","Canada","_T","Total","Y43","43 years","2020","2020",482901,,
"CAN","Canada","_T","Total","Y43","43 years","2021","2021",485398,,
"NLD","Netherlands","_T","Total","Y33","33 years","2000","2000",260240,,
"NLD","Netherlands","_T","Total","Y33","33 years","2005","2005",252739,,
"NLD","Netherlands","_T","Total","Y33","33 years","2010","2010",200006,,
"NLD","Netherlands","_T","Total","Y33","33 years","2011","2011",197990,,
"NLD","Netherlands","_T","Total","Y33","33 years","2012","2012",200777,,
"NLD","Netherlands","_T","Total","Y33","33 years","2013","2013",199945,,
"NLD","Netherlands","_T","Total","Y33","33 years","2014","2014",206516,,
"NLD","Netherlands","_T","Total","Y33","33 years","2015","2015",204007,,
"NLD","Netherlands","_T","Total","Y33","33 years","2016","2016",200539,,
"NLD","Netherlands","_T","Total","Y33","33 years","2017","2017",200897,,
"NLD","Netherlands","_T","Total","Y33","33 years","2018","2018",207626,,
"NLD","Netherlands","_T","Total","Y33","33 years","2019","2019",212882,,
"NLD","Netherlands","_T","Total","Y33","33 years","2020","2020",220272,,
"NLD","Netherlands","_T","Total","Y33","33 years","2021","2021",222511,,
"KOR","Korea","_T","Total","Y34","34 years","2000","2000",829853,,
"KOR","Korea","_T","Total","Y34","34 years","2005","2005",908585,,
"KOR","Korea","_T","Total","Y34","34 years","2010","2010",769194,,
"KOR","Korea","_T","Total","Y34","34 years","2011","2011",749843,,
"KOR","Korea","_T","Total","Y34","34 years","2012","2012",757317,,
"KOR","Korea","_T","Total","Y34","34 years","2013","2013",770534,,
"KOR","Korea","_T","Total","Y34","34 years","2014","2014",840801,,
"KOR","Korea","_T","Total","Y34","34 years","2015","2015",848117,,
"KOR","Korea","_T","Total","Y34","34 years","2016","2016",845927,,
"KOR","Korea","_T","Total","Y34","34 years","2017","2017",788458,,
"KOR","Korea","_T","Total","Y34","34 years","2018","2018",722977,,
"KOR","Korea","_T","Total","Y34","34 years","2019","2019",670135,,
"KOR","Korea","_T","Total","Y34","34 years","2020","2020",671434,,
"KOR","Korea","_T","Total","Y34","34 years","2021","2021",650006,,
"BRA","Brazil","_T","Total","Y8","8 years","2000","2000",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y8","8 years","2005","2005",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y8","8 years","2010","2010",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y8","8 years","2011","2011",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y8","8 years","2012","2012",3014805.444,,
"BRA","Brazil","_T","Total","Y8","8 years","2013","2013",3072077.154,,
"BRA","Brazil","_T","Total","Y8","8 years","2014","2014",2991285.206,,
"BRA","Brazil","_T","Total","Y8","8 years","2015","2015",3005957.307,,
"BRA","Brazil","_T","Total","Y8","8 years","2016","2016",2856700.406,,
"BRA","Brazil","_T","Total","Y8","8 years","2017","2017",2928543.71,,
"BRA","Brazil","_T","Total","Y8","8 years","2018","2018",2930881.895,,
"BRA","Brazil","_T","Total","Y8","8 years","2019","2019",3004363.909,,
"BRA","Brazil","_T","Total","Y8","8 years","2020","2020",2882638.632,,
"BRA","Brazil","_T","Total","Y8","8 years","2021","2021",2959723.23,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2000","2000",1174563,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2005","2005",1365829,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2010","2010",1598984,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2011","2011",1653822,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2012","2012",1712716,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2013","2013",1774353,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2014","2014",1837314,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2015","2015",1906363,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2016","2016",1985718,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2017","2017",2070796,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2018","2018",2165195,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2019","2019",2260222,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2020","2020",2358616,,
"CHL","Chile","_T","Total","Y_GE65","65 years or over","2021","2021",2458699,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2000","2000",784762,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2005","2005",739061,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2010","2010",697667,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2011","2011",682566,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2012","2012",681897,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2013","2013",700694,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2014","2014",720628,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2015","2015",745564,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2016","2016",772541,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2017","2017",798004,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2018","2018",812150,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2019","2019",817260,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2020","2020",833368,,
"GBR","United Kingdom","_T","Total","Y9","9 years","2021","2021",818189.142,,
"LVA","Latvia","_T","Total","Y42","42 years","2000","2000",35553,,
"LVA","Latvia","_T","Total","Y42","42 years","2005","2005",33620,,
"LVA","Latvia","_T","Total","Y42","42 years","2010","2010",28534,,
"LVA","Latvia","_T","Total","Y42","42 years","2011","2011",28150,,
"LVA","Latvia","_T","Total","Y42","42 years","2012","2012",27739,,
"LVA","Latvia","_T","Total","Y42","42 years","2013","2013",28113,,
"LVA","Latvia","_T","Total","Y42","42 years","2014","2014",28466,,
"LVA","Latvia","_T","Total","Y42","42 years","2015","2015",27727,,
"LVA","Latvia","_T","Total","Y42","42 years","2016","2016",26715,,
"LVA","Latvia","_T","Total","Y42","42 years","2017","2017",26514,,
"LVA","Latvia","_T","Total","Y42","42 years","2018","2018",26010,,
"LVA","Latvia","_T","Total","Y42","42 years","2019","2019",25448,,
"LVA","Latvia","_T","Total","Y42","42 years","2020","2020",24634,,
"LVA","Latvia","_T","Total","Y42","42 years","2021","2021",23994,,
"ITA","Italy","_T","Total","Y10","10 years","2000","2000",554100,,
"ITA","Italy","_T","Total","Y10","10 years","2005","2005",535979,,
"ITA","Italy","_T","Total","Y10","10 years","2010","2010",553077,,
"ITA","Italy","_T","Total","Y10","10 years","2011","2011",564914,,
"ITA","Italy","_T","Total","Y10","10 years","2012","2012",556743,,
"ITA","Italy","_T","Total","Y10","10 years","2013","2013",554507,,
"ITA","Italy","_T","Total","Y10","10 years","2014","2014",569783,,
"ITA","Italy","_T","Total","Y10","10 years","2015","2015",575312,,
"ITA","Italy","_T","Total","Y10","10 years","2016","2016",569873,,
"ITA","Italy","_T","Total","Y10","10 years","2017","2017",573908,,
"ITA","Italy","_T","Total","Y10","10 years","2018","2018",573405,,
"ITA","Italy","_T","Total","Y10","10 years","2019","2019",569271,,
"ITA","Italy","_T","Total","Y10","10 years","2020","2020",562764,,
"ITA","Italy","_T","Total","Y10","10 years","2021","2021",557192,,
"CHL","Chile","M","Male","_U","Unknown","2005","2005",0,,
"CHL","Chile","M","Male","_U","Unknown","2010","2010",0,,
"CHL","Chile","M","Male","_U","Unknown","2011","2011",0,,
"CHL","Chile","M","Male","_U","Unknown","2012","2012",0,,
"CHL","Chile","M","Male","_U","Unknown","2013","2013",0,,
"CHL","Chile","M","Male","_U","Unknown","2014","2014",0,,
"CHL","Chile","M","Male","_U","Unknown","2015","2015",0,,
"CHL","Chile","M","Male","_U","Unknown","2016","2016",0,,
"CHL","Chile","M","Male","_U","Unknown","2017","2017",0,,
"CHL","Chile","M","Male","_U","Unknown","2018","2018",0,,
"CHL","Chile","M","Male","_U","Unknown","2019","2019",0,,
"CHL","Chile","M","Male","_U","Unknown","2020","2020",0,,
"CHL","Chile","M","Male","_U","Unknown","2021","2021",0,,
"TUR","Türkiye","_T","Total","Y34","34 years","2000","2000",946329,,
"TUR","Türkiye","_T","Total","Y34","34 years","2005","2005",1046190,,
"TUR","Türkiye","_T","Total","Y34","34 years","2010","2010",1055329,,
"TUR","Türkiye","_T","Total","Y34","34 years","2011","2011",1111721,,
"TUR","Türkiye","_T","Total","Y34","34 years","2012","2012",1210977,,
"TUR","Türkiye","_T","Total","Y34","34 years","2013","2013",1248722,,
"TUR","Türkiye","_T","Total","Y34","34 years","2014","2014",1287811,,
"TUR","Türkiye","_T","Total","Y34","34 years","2015","2015",1343756,,
"TUR","Türkiye","_T","Total","Y34","34 years","2016","2016",1395418,,
"TUR","Türkiye","_T","Total","Y34","34 years","2017","2017",1273573,,
"TUR","Türkiye","_T","Total","Y34","34 years","2018","2018",1247599,,
"TUR","Türkiye","_T","Total","Y34","34 years","2019","2019",1273713,,
"TUR","Türkiye","_T","Total","Y34","34 years","2020","2020",1268402,,
"TUR","Türkiye","_T","Total","Y34","34 years","2021","2021",1272682,,
"FIN","Finland","_T","Total","Y29","29 years","2000","2000",63935,,
"FIN","Finland","_T","Total","Y29","29 years","2005","2005",66041,,
"FIN","Finland","_T","Total","Y29","29 years","2010","2010",67080,,
"FIN","Finland","_T","Total","Y29","29 years","2011","2011",67943,,
"FIN","Finland","_T","Total","Y29","29 years","2012","2012",71178,,
"FIN","Finland","_T","Total","Y29","29 years","2013","2013",72188,,
"FIN","Finland","_T","Total","Y29","29 years","2014","2014",71020,,
"FIN","Finland","_T","Total","Y29","29 years","2015","2015",69235,,
"FIN","Finland","_T","Total","Y29","29 years","2016","2016",67437,,
"FIN","Finland","_T","Total","Y29","29 years","2017","2017",66929,,
"FIN","Finland","_T","Total","Y29","29 years","2018","2018",70535,,
"FIN","Finland","_T","Total","Y29","29 years","2019","2019",70708,,
"FIN","Finland","_T","Total","Y29","29 years","2020","2020",72790,,
"FIN","Finland","_T","Total","Y29","29 years","2021","2021",72361,,
